,image_path,text,valid
1201,BULAC_MS_ARA_1977_0067_l_a-29_flat.png,قال وما زمزم قال لا تترف ابرا ولم تزل الحجيج العطيم وهي بين الفرث والدم عند نقرة الغراب الأعظم عند قرية النمل,True
1202,BULAC_MS_ARA_1977_0067_l_a-2_flat.png,يغشى على طرفي وعينك يا مية غير غاش اتهجوني بغير ذنب وتقتلني بقول واش فقالت هي,True
1203,BULAC_MS_ARA_1977_0067_l_a-30_flat.png,الابرم فلما انتبه اتى الموضع فوجد كلما ذكر له فعلم ان ما رءاه حقا فقرا بمعوله ومعى ابنه الحارث ابن عبد المطلب,True
1204,BULAC_MS_ARA_1977_0067_l_a-31_flat.png,ولم يكن له يومئذ ولد غيره فجفر في الموضع الذي نعت له فلم يكن الا ان ظهر الله له البير فكبر تكبيرة سمعوها,True
1205,BULAC_MS_ARA_1977_0067_l_a-3_flat.png,ما رمل والفؤاد له وجيب واقطع للهوى وصلا يبين اطلب وصله ويريد هجري اذا طالبت اثرا بعد عين,True
1206,BULAC_MS_ARA_1977_0067_l_a-4_flat.png,ثم ارتحلوا ومضاض خلفهم لا يدري ما يفعل فتبعوه رجلان اسمهما عمار وعامر وهما ولدي الياس بن مضر بن نزار وانما,True
1207,BULAC_MS_ARA_1977_0067_l_a-5_flat.png,تسمى مدركة وصالحة لانهما رعيا ابلا فتدت وكان قد اصاد صيدا فادركهم عمر فسماه ابوه مدركة وطبح عامر الصيد,True
1208,BULAC_MS_ARA_1977_0067_l_a-6_flat.png,فسماه ابوه صالحة وقال ابن اسحاق وقالا له خلعت تاج الملك يا مضاض فما هذا الامر قال لهم الغلب القلع التجلد,True
1209,BULAC_MS_ARA_1977_0067_l_a-7_flat.png,بالهوّا حاكم القلب محكوم عليه ثم جعل يقول ا عند قلبي الهوى ولعلها تصدق حبا اخلصته سرائره,True
1210,BULAC_MS_ARA_1977_0067_l_a-8_flat.png,اضل اراعى من الصباح الى مسا وان جى ليلى فالهموم تسامره فاتاه اهل الحى يعتدرون له فلم يدر رماهم قائلوه,True
1211,BULAC_MS_ARA_1977_0067_l_a-9_flat.png,له غير انه تعض بوحشى قبيس فضال على ما قبست النار يا مية في الهوى بنار قبيس حين هاجك ناره,True
1212,BULAC_MS_ARA_1977_0069_l_a-10_flat.png,فيقول له والده عبد المطلب يبنى ان كان ما تزعم حقا فليخرجن من ظهرك اكرم العالمين ثم,True
1213,BULAC_MS_ARA_1977_0069_l_a-11_flat.png,يقول عبد المطلب يبنى انى قد رايت لك رؤيا بعد رؤيا كلها تدل ان يخرج من ظهرك اكرم العالمين,True
1214,BULAC_MS_ARA_1977_0069_l_a-12_flat.png,فكان عبد الله يستحي ان يخرج بين نساء قريش اذ لم يملكون انفسهم عن النظر اليه ولم يكن,True
1215,BULAC_MS_ARA_1977_0069_l_a-13_flat.png,لليهود هم اكبر من مراقبة الانجم التي تدل على ابويه وحمله ووضعه وبعثه فلما ايقنوا بطريق,True
1216,BULAC_MS_ARA_1977_0069_l_a-14_flat.png,الكهنة والنجوم ان عبد الله بن عبد المطلب هو والد محمد صلى الله عليه وسلم أرادوا قتله ليكون,True
1217,BULAC_MS_ARA_1977_0069_l_a-15_flat.png,ذلك امكن لهم في قطع ظهوره صلى الله عليه وسلم فاجتمع كهانة الحجاز وتهامة والشام وتعاقدوا,True
1218,BULAC_MS_ARA_1977_0069_l_a-16_flat.png,على قتل عبد الله ثم دسوا له من ناحية الشام سبعين رجلا بسبعين سيفا مسمومة فلم بلغوا,True
1219,BULAC_MS_ARA_1977_0069_l_a-17_flat.png,مكة اخفوا انفسهم وصاروا يرعون خروجه فخرج يوما للصيد فهموا به فرءاهم وهب ابن عبد,True
1220,BULAC_MS_ARA_1977_0069_l_a-18_flat.png,مناف الزهرى والد ءامنة ام رسول الله صلى الله عيله وسلم فركب فرسه واخذ سلاحه وخرج خلفهم,True
1221,BULAC_MS_ARA_1977_0069_l_a-19_flat.png,ووجدهم قد احدقوا به ففضحهم واكشفهم عنه ولم يضروه بشىء فلما رجع وهب الى اهله قال,True
1222,BULAC_MS_ARA_1977_0069_l_a-1_flat.png,ولد رسول الله صلى الله عليه وسلّم وهو اشرف بنى ءادم حسبا ونسبا وشرفا صلى الله عليه وسلم,True
1223,BULAC_MS_ARA_1977_0069_l_a-20_flat.png,لزوجته انطلقى الى عبد المطلب واعرضى عليه ابنتك ءامنة لعله يزوجها لعبد الله فجاءته مرة,True
1224,BULAC_MS_ARA_1977_0069_l_a-21_flat.png,ام ءامنة وعرضتها عليه فقبلها وزوجها اياه وكان وهب سيد بنى زهزه بن كلاب واعلاهم شرفا,True
1225,BULAC_MS_ARA_1977_0069_l_a-22_flat.png,ونسبا فلما دخل عبد الله على ءامنة وكانت بين عينيه غرة بيضاء فحملت منه وانتقل النور من وجهه,True
1226,BULAC_MS_ARA_1977_0069_l_a-23_flat.png,مع ذلك الحمل فلما شعرن نساء قريش بتزويجه ءلامنة جاءته فاطمة وكنيتها رقية اخت ورقة,True
1227,BULAC_MS_ARA_1977_0069_l_a-24_flat.png,ابن نوفيل وكانت من اجمل نساء قريش فعرضت عليه نفسها وكانت ممن لا يصبر على مثلها,True
1228,BULAC_MS_ARA_1977_0069_l_a-25_flat.png,فانشا عبد الله يقول لها ممتثلا اما الحرام فالامام دونه والحل لا حل فانتبيه,True
1229,BULAC_MS_ARA_1977_0069_l_a-26_flat.png,فكيف بالامر تبغينه يحمى الكريم عن ضرو دينه فييست منه وانصرفت قال,True
1230,BULAC_MS_ARA_1977_0069_l_a-27_flat.png,اهل العلم وقع محّمد صلى الله عليه وسلم في بطن امه ءامنة ليلة الجمعة اول ليلة من رجب فامر,True
1231,BULAC_MS_ARA_1977_0069_l_a-28_flat.png,الله سبحانه رضوان الجنان ان يفتح أبواب الفردوس وامر منادى ينادى من تحت العرش الا ان,True
1232,BULAC_MS_ARA_1977_0069_l_a-29_flat.png,النور المخزون قد استقر في بطن امه في هاذه اليلة وسيتم الله خلقه ويخرجه للناس بشيرا,True
1233,BULAC_MS_ARA_1977_0069_l_a-2_flat.png,وشرف وكوم ومجد وعظم وبارك وانعم,True
1234,BULAC_MS_ARA_1977_0069_l_a-30_flat.png,ونذيرا واستبشرت بذلك السموات واملاكها والارضون وسكانها واصبحت تلك الايلة جميع,True
1235,BULAC_MS_ARA_1977_0069_l_a-31_flat.png,اصنام الدنيا كلها منكسة على وجهها مضغوطة فيها شياطينها ونكس عرش ابليس عدو الله,True
1236,BULAC_MS_ARA_1977_0069_l_a-3_flat.png,كمل الفصل الأول والحمد لله رب العالمين,True
1237,BULAC_MS_ARA_1977_0069_l_a-4_flat.png,ويتلوه ان شاء الله الفصل الثاني والله المعين,True
1238,BULAC_MS_ARA_1977_0069_l_a-5_flat.png,بسم الله الرحمن الرحيم صلى الله على سيدنا ونبينا ومولانا وحبينا محمد وءاله صحبه وسلم,True
1239,BULAC_MS_ARA_1977_0069_l_a-6_flat.png,قال اهل العلم كان عبد الله والد رسول الله صلى الله عليه وسلم اجمل رجل في قريش,True
1240,BULAC_MS_ARA_1977_0069_l_a-7_flat.png,لان الله تعلى اظهر في وجهه النور النبوى فشغفت به نساء قريش للنور الذي القى الله بين عينيه,True
1241,BULAC_MS_ARA_1977_0069_l_a-8_flat.png,فكان يقول لابيه يا ابت ما لى اذا خرجت الى بطحاء مكة نشاهد نورين يستديران بي ثم,True
1242,BULAC_MS_ARA_1977_0069_l_a-9_flat.png,يأخذ احدهما مشرق الأرض والأخر مغربها ثم يعودان اسرع من طرفة عين ويغيبان في ظهره,True
1243,BULAC_MS_ARA_1977_0069_l_b-1_flat.png,,False
1244,BULAC_MS_ARA_1977_0069_l_b-2_flat.png,,False
1245,BULAC_MS_ARA_1977_0069_l_b-3_flat.png,,False
1246,BULAC_MS_ARA_1977_0071_l_a-10_flat.png,ل يفت م مكت مم بني توهم انا اصد معم وسفيار بر مشاجع ويز يدا بهم واهامة ابب مالك خاصدف بر عنفة,True
1247,BULAC_MS_ARA_1977_0071_l_a-11_flat.png,,False
1248,BULAC_MS_ARA_1977_0071_l_a-12_flat.png,بحلا منا الراصب فباشوف علينا مر راس الكديد وقال لان هاذ الغة ما هى لاصل صذا البلاد قلنانعم تحن قوم من,True
1249,BULAC_MS_ARA_1977_0071_l_a-13_flat.png,بعر خال مه اي مع قلنام ختدف اما انه سببعت فيعم وشيكانببا يكور وسطاف مومه يسفك الدما,True
1250,BULAC_MS_ARA_1977_0071_l_a-14_flat.png,ويسي الدرار والنساء وتعتك الامواله لا تلخذلا في اله لومة لاهى مجخرع مده اللحرم النصووه بالنورمو اتبعه,True
1251,BULAC_MS_ARA_1977_0071_l_a-15_flat.png,خام الصوله والثبور فان رايتنولا خذ والحضك منه ترشد وافللسا فق اليه فضلا لانه خاة النبيي واماف,True
1252,BULAC_MS_ARA_1977_0071_l_a-16_flat.png,ركم صليق يسوقه المخلافق الىرصنه عليه صلوات اليه وعلى صيبع النبيهين النح حمار تهدضل جير ولم يض,True
1253,BULAC_MS_ARA_1977_0071_l_a-17_flat.png,ع فوالله ما بقا بعض منام لمريقع كلامه في قليه بلهارجعنامر سفر نا خلق لكل واحد مناغللام فهما اممذ,True
1254,BULAC_MS_ARA_1977_0071_l_a-18_flat.png,معا اى يكوه هذا الر سولا الببعو ولساحضرت اوس بعمه صارتة الغشاة الوفات اصتمع عليه قوم من,True
1255,BULAC_MS_ARA_1977_0071_l_a-19_flat.png,غسان وابنه مالك فقالو اله او صينا بنا ينفعنا فانا لا تخالف وصيتك فاو صاصم بخلالاكر يهة وضلق,True
1256,BULAC_MS_ARA_1977_0071_l_a-1_flat.png,بج فمدزيررجزي ريرعدد زبنار يهم اه باسر نيع يي صوح اله فقار قا لا يفضذ,False
1257,BULAC_MS_ARA_1977_0071_l_a-20_flat.png,ليمة ثى قال لعم والذراحد جنكم عليه اه رسولا كريها اسمه عمى قد قرب صضصورا ف لا يسبقنكم اصل اله اصابته,True
1258,BULAC_MS_ARA_1977_0071_l_a-21_flat.png,ولا الهم اتباعه على ملة الاسلام فانه واله سجد الاولي والاخر يج ثر نعته لطم يصفاته علها صل اله صليه ولم تص,False
1259,BULAC_MS_ARA_1977_0071_l_a-22_flat.png,انشدصم نصيدة منها هذا مخال الاتات خوم اب اله صواه يعوربها اصلا السعادة والبره الاببت الى سول بى كال غالفا,False
1260,BULAC_MS_ARA_1977_0071_l_a-23_flat.png,كة فيما بير زجم والجره منات الشرواصر بضر بلاحكم بحة غامره السعام لا الصركه ذحر لصل للحلى,False
1261,BULAC_MS_ARA_1977_0071_l_a-24_flat.png,ة امنة ام رسول الله صل اله عليه ولم لناصملت به راث في تومصا نور اقك ضوح مما اضات به قصور بصه,True
1262,BULAC_MS_ARA_1977_0071_l_a-25_flat.png,وارج الثام طلصاحا صتحت تعدت هاراته فلها بعت رسوله الله صلى الله عليه ولا قال انارويا افه صالا,False
1263,BULAC_MS_ARA_1977_0071_l_a-26_flat.png,اصل النل ري شرله يلبث عبل الله بو عبد الطله و الدا اله ابه مات وتركحه في بصر املم فيله مو بتة التعر,False
1264,BULAC_MS_ARA_1977_0071_l_a-27_flat.png,قيل اكختر وبحه واية من الزصم انه صلى اله عليه ولم وبر صيا ل ابيه عبد السصلب الله وهوقول ضعيب,True
1265,BULAC_MS_ARA_1977_0071_l_a-28_flat.png,ثمرانهصى اله عليه ملى ولد ما الفيلا بعديو الفي لا ظبه وسيب يوما وذلك لبلة لاتين لاثنى مشرليلة خلت م,True
1266,BULAC_MS_ARA_1977_0071_l_a-29_flat.png,يهع زلاوله عنلد الفر وبهو افقته الناسع عشرم مارس مه عام اتنيو وثانين وثهانناية عام لع القرنيو بالسين,True
1267,BULAC_MS_ARA_1977_0071_l_a-2_flat.png,اليه فاك فقال من قيلها صيب في جنار وفه مستومع صيث تحصفه الورو,True
1268,BULAC_MS_ARA_1977_0071_l_a-30_flat.png,السسية التامة وفاه باللدينة محاصى عارف بالجموم فصعد اصلا اللدينة وصاح باعلاصوته يامعثر البصوة,False
1269,BULAC_MS_ARA_1977_0071_l_a-31_flat.png,لنه افتممما عليه فقالالطه طلع البلتتجبى اقهم اله يولهابه وقاله افوتعيا للخرل سمت الا ثالثان,False
1270,BULAC_MS_ARA_1977_0071_l_a-3_flat.png,ثنى صبطت البلاء لا بشر ابت ولا مضعة ولا ملق بل نطعة ترك الصفي وقد,True
1271,BULAC_MS_ARA_1977_0071_l_a-4_flat.png,الم الماصنا محلهما الغرق ثقله م صلب الى رصم اذ ايل اعالى فيذ اصبو,True
1272,BULAC_MS_ARA_1977_0071_l_a-5_flat.png,قدفت في هار الخليل منا فيعا ولست باليّْرار مزوه صنم احتوبه بيتك البصيو,True
1273,BULAC_MS_ARA_1977_0071_l_a-6_flat.png,بو متل و عليا متتصا النظو وانت لنا ولدت الشرقت الار ضر وضاات بنورك الافق,True
1274,BULAC_MS_ARA_1977_0071_l_a-7_flat.png,قال العلبه محتبت لى سول اليه صل الله عليه ملم قوالخمسمائة ام كهر يقع لو احد لا نصن لبعام محاصاهف الجاصية,True
1275,BULAC_MS_ARA_1977_0071_l_a-8_flat.png,محصلح فييو لسى مل اقبله رهو له اله صل اله عليه ولم طمه اليكونه صونسله محمد بسعد بر سواة,True
1276,BULAC_MS_ARA_1977_0071_l_a-9_flat.png,بوجعة عيعه ساك ابوص فكار او لر يسبق هذا الادهم قبل ذلك قال سالت اي عن ذلك قالضرفت رابعة,False
1277,BULAC_MS_ARA_1977_0072_l_a-10_flat.png,ومغاربها وادخله البحر لتعرجه جميع الخلائق قالت ءامنة يغيب عنى واذا بسحابة اعظم من الاولى ولها نور عظيم,True
1278,BULAC_MS_ARA_1977_0072_l_a-11_flat.png,فكتب اسمع فيها صهيل الخيل وخفقان الاجنحة وكلام بنى ءادم فلما غشيته واذا بقائل يقول طوفوا بمحمد,True
1279,BULAC_MS_ARA_1977_0072_l_a-12_flat.png,جميع الارضين واعرضوه على جميع الخلق من انس وجان وملايكة وطيور ووحوش فقد اعطا خلق ءادم ومعرفة شيت,True
1280,BULAC_MS_ARA_1977_0072_l_a-13_flat.png,وشجاعة نوح وخلة ابراهيم ولسان اسماعيل ورضاء اسحاق ونصاحة صالح وحكمة لوط وبشرى يعقوب وجمال يوسف,True
1281,BULAC_MS_ARA_1977_0072_l_a-14_flat.png,وشدة موسى وصبر ايوب وطاعة يونس جهاد يوشع وصوت داوود وحياء تياييل ووقار الياس وعصمة يحيي,True
1282,BULAC_MS_ARA_1977_0072_l_a-15_flat.png,وزهد عيسى ثم غطسناه في اخلاق النبيئين اجمعين صلى الله عليهم عليه وعليهم اجمعين الى يوم الدين قالت ءامنة,True
1283,BULAC_MS_ARA_1977_0072_l_a-16_flat.png,ثم ارتفعت السحابة في اسرع من طرفة عين فرايت في يده شيئا كانها حريرة خضرا موطوية والماء ينبع وقائلا يقول,True
1284,BULAC_MS_ARA_1977_0072_l_a-17_flat.png,قد اعطا محمد صلى الله عليه وسلم خير الدنيا والاخرة فسر بذلك جده عبد المطلب سرورا عظيما واخذه واتى به الكعبة فادخله,True
1285,BULAC_MS_ARA_1977_0072_l_a-18_flat.png,البيت ودعا الله له وشكره على ما اعطاه ثم جعل يقول الحمد لله الذي اعطانى هذا الغلام الطيب الاردان قد ساد في المهد,True
1286,BULAC_MS_ARA_1977_0072_l_a-19_flat.png,على الغلمان اعيذه بالبيت ذى الاركان لان يكون بلغة الفتيان حتى اراه بالغ البيان ذى همة ليس له عينان حتى,True
1287,BULAC_MS_ARA_1977_0072_l_a-1_flat.png,بن سفيان يقول سمعت يُوشع اليهود يقول قد اضل خروج نبي يقال له احمد يخرج من الحرم فقيل له ما صفته,True
1288,BULAC_MS_ARA_1977_0072_l_a-20_flat.png,اراه عالي البنيان هذا الذي سمى في الفرقان وكل كتب تابت الشان احمد مكتوب عالى الشان وكانت ءامنة قد رات,True
1289,BULAC_MS_ARA_1977_0072_l_a-21_flat.png,في نومها قبل وضعه صلى الله عليه وسلم كان بابا من السماء قد فتح وقايلا يقول لها ياءمنة انك حملت بخير الخلق وسيد,True
1290,BULAC_MS_ARA_1977_0072_l_a-22_flat.png,العالمين فاذا ولدتيه فسميه محمد فان اسمه في التورية حامد وفي الانجيل احمد وفي الجنة ابو القاسم,True
1291,BULAC_MS_ARA_1977_0072_l_a-23_flat.png,وفي الفرقان محمد وعلقى عليه هذه التميمة قالت فانتبهت فوجدت عند راسى صحيفة من الذهب مكتوب فيه,True
1292,BULAC_MS_ARA_1977_0072_l_a-24_flat.png,اعيذه بالواحد من شر كل ذي حاسد وكل خلق زايد من قائم او قاعد على السبيل حايد على الفساد جاهد من,True
1293,BULAC_MS_ARA_1977_0072_l_a-25_flat.png,نافث او عاقد وكل جان مارد ياخذ بالمراصد في طرق الوارد انهاهم عندى الله العلى الاعلا والكف الذي لا يرى,True
1294,BULAC_MS_ARA_1977_0072_l_a-26_flat.png,يد الله فوق ايديهم وحجاب الله دون اعاديهم لما يطورونه ولا يضرونه في يقضة ولا منام ولا قعود ولا قيام ولا شراب,True
1295,BULAC_MS_ARA_1977_0072_l_a-27_flat.png,ولا طعام ولا ضعن ولا مقام في ساير الليالى والايام قالت ءامنة فطويتها وعلقتها عليه حفيظة ولم يزد,True
1296,BULAC_MS_ARA_1977_0072_l_a-28_flat.png,لذلك لعبد المطلب الا حبا في محمد صلى الله عليه وسلم وكانت عادة قريش اذا ولد عندهم مولود دفعوه لنسو من قرابته,True
1297,BULAC_MS_ARA_1977_0072_l_a-29_flat.png,ساعة يولد فيكفيان عليه برمة فلما ولد رسول الله صلى الله عليه وسلم فعلوا به كذلك فانفلقت البرمة وشخص صلى الله,True
1298,BULAC_MS_ARA_1977_0072_l_a-2_flat.png,فقال ليس بالطويل ولا بالقصير في عينيه حمرة يركب الحمار ويلبس الشملة سيفه على عاتقه لا تاخذه في الله لومة لائمى,True
1299,BULAC_MS_ARA_1977_0072_l_a-30_flat.png,عليه وسلم ببصره الى السماء فقال عمه شقيقه ابو طالب احتفظوا على هذا الغلام فانى ارجوا ان يكون له شان وروى هشام,True
1300,BULAC_MS_ARA_1977_0072_l_a-31_flat.png,على ابن عروة عن ابيه قال كان يهودى قد اسكن مكة يتجر بها ويببع العطار وليس له مقصد الا يترقب مولد رسول الله,True
1301,BULAC_MS_ARA_1977_0072_l_a-32_flat.png,صلى الله عليه,True
1302,BULAC_MS_ARA_1977_0072_l_a-3_flat.png,قال مالك فحدثت قومى بما سمعت فقالوا لى يوشع يقول هذا قلت نعم فمكثت زمانا وخرجت الى بنى قريضة فسمعتهم,True
1303,BULAC_MS_ARA_1977_0072_l_a-4_flat.png,يقولون ان علماء بنى اسراءيل قد اتفقوا على ظهور نبي يبعثه الله من مكة ويهاجر الى المدينة وكان اعلمهم الزبير,True
1304,BULAC_MS_ARA_1977_0072_l_a-5_flat.png,ابن باطا فقال لهم قد والله طلع الكوكب الاحمر الذي لم يطلع قط الا عند خرج النبى ولم يبق نبى الا احمد قال ابو سعيد,True
1305,BULAC_MS_ARA_1977_0072_l_a-6_flat.png,فلما ولد رسول الله صلى الله عليه وسلم اخبرته بكل ما سمعت فقال وله اسلم الزبير بن باطا لاسلموا اليهود كلهم لانهم,True
1306,BULAC_MS_ARA_1977_0072_l_a-7_flat.png,تبع له لاكنهم اهل حسد ولما ولد رسول الله صلى الله عليه وسلم كان عبد المطلب جالسا في الحجر فجاءه البشير فسرّ بذلك,True
1307,BULAC_MS_ARA_1977_0072_l_a-8_flat.png,واتى مسرعا فحدثته ءامنة بما رات وانه صلى الله عليه وسلم ولد ساجدا واضاء معه نور اشرق به جميع الوجود ثم رفع يده صلى,True
1308,BULAC_MS_ARA_1977_0072_l_a-9_flat.png,الله عليه وسلم الى السماء كالتضرع المبتهل واذا بسحابة بيضا قد غشيته وقايلا يقول طوفوا بمحمد مشارق الارض,True
1309,BULAC_MS_ARA_1977_0074_l_a-10_flat.png,تقعد فيهما لاستراق السمع كما قال تعلى وانا كنا نقعد منها مقاعد للسمع فمن يستمع الان يجد له شهابا رصدا,True
1310,BULAC_MS_ARA_1977_0074_l_a-11_flat.png,وذلك انها كانت ترميهم قبل مولده صلى الله عليه وسلم وكثر ذلك بعد مولده ثم زادت عند مبعثه بالرسالة ونزول الوحى,True
1311,BULAC_MS_ARA_1977_0074_l_a-12_flat.png,ليلا يشكل الوحى بشىء من خبر السماء قال رسول الله صلى الله عليه وسلم ما الذي كنتم تقولون في النجوم التي تجرى في السماء,True
1312,BULAC_MS_ARA_1977_0074_l_a-13_flat.png,قالوا كنا نقول ملك مات ولد مولود مات مولود قال صلى الله عليه وسلم ليس الامر كذلك لاكن اذا قضى الله امرا راته,True
1313,BULAC_MS_ARA_1977_0074_l_a-14_flat.png,الملائكة اذا جرى فيه القلم فسبحوا وسبح بعضهم لتسبيح بعض ويقون فما سبحتم فيقولون من تسبيح,True
1314,BULAC_MS_ARA_1977_0074_l_a-15_flat.png,مرفوقنا فيقولون فما يسبحون فيقولون من قضاء الله في خلقه كذا وكذا فيشيرون السمع الشياطين على توهم,True
1315,BULAC_MS_ARA_1977_0074_l_a-16_flat.png,واختلاق ثم ياتون الكهان في طارد فيخطئون ويصيبون ثم حجب الله الشياطين برمي هذا النجوم وقد كانت,True
1316,BULAC_MS_ARA_1977_0074_l_a-17_flat.png,امراة في الجاهلية كاهنة فحجب عنها صاحبها من الجن الى ان بعث الله نبيه صلى الله عليه وسلم باسلام فجاءها الجان,True
1317,BULAC_MS_ARA_1977_0074_l_a-18_flat.png,وغشيها وهو يقول ادر ما ادر يوم عقر ونحر ثم انصرف عنها كانت تسمى الغيطلة فقالت لقريش ما هذا الذي,True
1318,BULAC_MS_ARA_1977_0074_l_a-19_flat.png,يقول صاحب الغيطلة ثم عاد اليها بعد ايام وهو يقول احد ما احد شعوب ما شعوب تصرع فيه كعوب بجنوب,True
1319,BULAC_MS_ARA_1977_0074_l_a-1_flat.png,بنت عوف اخت عبد الرحمن بن عوف لما ولد رسول الله صلى الله عليه وسلم وقع على يدي فاستهل واصار في ما بين المشرق,True
1320,BULAC_MS_ARA_1977_0074_l_a-20_flat.png,ولم يدر احد ما عنى الجان فلما وقعت وقعة بدر واحد عرفوا ما قال جان الغيطلة وكان في جنب وهو بطن باليمن,True
1321,BULAC_MS_ARA_1977_0074_l_a-21_flat.png,كاهن فلما ذكر رسول الله صلى الله عليه وسلم اجتمعوا له في اسفل الجبل قالوا ما الذي ترى في امر هذا الذي سمعنا وكان,True
1322,BULAC_MS_ARA_1977_0074_l_a-22_flat.png,قد نزل اليهم حين طلعت الشمس فوقف لهم قايما متكئا على قوس ورفع طرفه الى السماء طويلا ثم قال,True
1323,BULAC_MS_ARA_1977_0074_l_a-23_flat.png,يايها الناس ان الله اكرم محمدا واصطفيه وطهر قلبه وحشاه ومكثه فيكم قليلا ثم اشد في جبله طالعا,True
1324,BULAC_MS_ARA_1977_0074_l_a-24_flat.png,من حيث جاء ولما ولى عمر بن الحطاب رضى الله عنه الخلافة بعد موت ابي بكر رضى الله عنهما جاءه رجل وسلم,True
1325,BULAC_MS_ARA_1977_0074_l_a-25_flat.png,عليه ثم جلس فقال عمر هل اسلمت قال نعم يا امير المومنين فقال له عمر كنت اعرفك كاهنا في الجاهلية,True
1326,BULAC_MS_ARA_1977_0074_l_a-26_flat.png,قال الرجل سبحان الله اتستقبلنى بامر ما قلته لاحد من رعيتك منذ وليت الخلافة فقال عمر اللهم غفرا قد,True
1327,BULAC_MS_ARA_1977_0074_l_a-27_flat.png,كنا في الجاهلية على شر من هذا نعبد الاصنام ونقبل الاوثان حتى اكرمنا الله بالاسلام فقال الرحل نعم هكذا قد كنت,True
1328,BULAC_MS_ARA_1977_0074_l_a-28_flat.png,في الجاهلية قال فهل رايت صاحبك بعد الاسلام قال جاءنى قبل اسلامى بشهر او سيعة فقال لى هذه الابيات,True
1329,BULAC_MS_ARA_1977_0074_l_a-29_flat.png,الم تر الى الجن وابلاسها واياسها مر دونها ولحوقها بالتغالص واحلاسها عجبت للجن وابلاسها,True
1330,BULAC_MS_ARA_1977_0074_l_a-2_flat.png,والمغرب حتى رايت قصور الروم ثم البسته واجمعته ثم غشيتنى قشعريرة فنفث عن يبينى وعن يسار واذا بقايل,True
1331,BULAC_MS_ARA_1977_0074_l_a-30_flat.png,وشد العيس باحلاسها تبغى الى مكة الهدى ما مومن الجن كالجاسها فقال عمر والله لقد كنا في الجاهلية,True
1332,BULAC_MS_ARA_1977_0074_l_a-31_flat.png,يوما عند وثمن في نفر من قريش فذبح له رجل من العرب عجلا فسمعنا من جوف الصنم صوتا لم نسمعوا قط انفد منه,True
1333,BULAC_MS_ARA_1977_0074_l_a-32_flat.png,قف على اول الناس اسلاما,True
1334,BULAC_MS_ARA_1977_0074_l_a-33_flat.png,وهو سيدنا عبد الرحمن بن عوف,True
1335,BULAC_MS_ARA_1977_0074_l_a-34_flat.png,رضي الله عنه,True
1336,BULAC_MS_ARA_1977_0074_l_a-35_flat.png,وهو,True
1337,BULAC_MS_ARA_1977_0074_l_a-3_flat.png,يقول اذهبوا به الى المشرق والمغرب قال عبد الرحمن فلما حدثتنى اختى بادرت وكنت من اول الناس اسلاما وقال,True
1338,BULAC_MS_ARA_1977_0074_l_a-4_flat.png,عبد الله ابن عبد المطلب والد رسول الله صلى الله عليه وسلم كنت يوما بمكة واذا بيهودى من يهود تماء من اجباره,True
1339,BULAC_MS_ARA_1977_0074_l_a-5_flat.png,وهو يقول لصاحبه انا نجد في كتابنا انه يخرج مر ضامنى هذا نبىء يقتلنا قتل عاد فكيف يعظم موسى وهارون ويقتل امهتهما,True
1340,BULAC_MS_ARA_1977_0074_l_a-6_flat.png,وكان ذلك بالحرم فنطرت للحبر حتى دخل الحجر وقال اشهد ان لا اله الا الله وان موسى حق وان محمد صلى الله عليه وسلم حق,True
1341,BULAC_MS_ARA_1977_0074_l_a-7_flat.png,انا مومن بهما فسمعته قريش وطلبوه فلم يوجد بعد ذلك ولم تزل الكهنة تجبر برسول الله صلى الله عليه وسلم,True
1342,BULAC_MS_ARA_1977_0074_l_a-8_flat.png,اهل الكتب يعرفونه من كتوبهم بنعته وصفته ونعته وزمانه ووقته كما قال تعلى ثم يخرجونه من بعد ما عقلوه,True
1343,BULAC_MS_ARA_1977_0074_l_a-9_flat.png,وهم يعلمون ولما قرب وقته صلى الله عليه وسلم حجبت الشياطين عن الكهانة وحيل بينهم وبين المقاعد التي كانت,True
1344,BULAC_MS_ARA_1977_0075_l_a-10_flat.png,اطهرت فئامنا وكفر هو بغيا وحسدا فقلنا له ويحك الست الذى قلت لنا قال بلى ولاكن ليس به قال,True
1345,BULAC_MS_ARA_1977_0075_l_a-11_flat.png,اهل العلم لما ولد رسول الله صلى الله عليه وسلم ظهرت الدلايل واعلام النبوءة والرسالة منها الخاتم الذي,True
1346,BULAC_MS_ARA_1977_0075_l_a-12_flat.png,كان بين كتفيه صلى الله عليه وسلم والصفات التي نعته الله بها في التورية وتكلمت به الاوايل كتبع والاوس,True
1347,BULAC_MS_ARA_1977_0075_l_a-13_flat.png,بن حارثة وكعب ابن لؤي وسفيان بن فحاشع وقيس ابن سعادة وسيف بن ذين وزيد بن عمر وورقة ابن,True
1348,BULAC_MS_ARA_1977_0075_l_a-14_flat.png,نوفل وغثكلان الحميرى وعلماء يهود وشاموا لا عالمهم صاحب تبع كما اخبر التقاة ممن اسلم منهم كعبد الله,True
1349,BULAC_MS_ARA_1977_0075_l_a-15_flat.png,بن سلام وابن يامن ومخيريق وكعب الاحبار وفجير ونسطون صاحب بصرى ونصارى الحبشة واسقاف الشام,True
